Book,Chapter,Verse,Original_User_Text,Authoritative_Text,Replaced
Exodus,39,14,והאבנים על שמת בני ישראל הנה שתים עשרה על שמתם פתוחי חתם איש על שמו לשנים עשר שבט,והאבנים על שמת בני ישראל הנה שתים עשרה על שמתם פתוחי חתם איש על שמו לשנים עשר שבט,NO
Exodus,39,15,ויעשו על החשן שרשרת גבלת מעשה עבת זהב טהור,ויעשו על החשן שרשרת גבלת מעשה עבת זהב טהור,NO
Exodus,39,16,ויעשו שתי משבצת זהב ושתי טבעת זהב ויתנו את שתי הטבעת על שני קצות החשן,ויעשו שתי משבצת זהב ושתי טבעת זהב ויתנו את שתי הטבעת על שני קצות החשן,NO
Exodus,39,17,ויתנו שתי העבתת הזהב על שתי הטבעת על קצות החשן,ויתנו שתי העבתת הזהב על שתי הטבעת על קצות החשן,NO
Exodus,39,18,ואת שתי קצות שתי העבתת נתנו על שתי המשבצת ויתנם על כתפת האפד אל מול פניו,ואת שתי קצות שתי העבתת נתנו על שתי המשבצת ויתנם על כתפת האפד אל מול פניו,NO
Exodus,39,19,ויעשו שתי טבעת זהב וישימו על שני קצות החשן על שפתו אשר אל עבר האפד ביתה,ויעשו שתי טבעת זהב וישימו על שני קצות החשן על שפתו אשר אל עבר האפד ביתה,NO
Exodus,39,20,ויעשו שתי טבעת זהב ויתנם על שתי כתפת האפד מלמטה ממול פניו לעמת מחברתו ממעל לחשב האפד,ויעשו שתי טבעת זהב ויתנם על שתי כתפת האפד מלמטה ממול פניו לעמת מחברתו ממעל לחשב האפד,NO
Exodus,39,21,וירכסו את החשן מטבעתיו אל טבעת האפד בפתיל תכלת להית על חשב האפד ולא יזח החשן מעל האפד כאשר צוה יהוה את משה,וירכסו את החשן מטבעתיו אל טבעת האפד בפתיל תכלת להית על חשב האפד ולא יזח החשן מעל האפד כאשר צוה יהוה את משה,NO
Exodus,39,22,ויעש את מעיל האפד מעשה ארג כליל תכלת,ויעש את מעיל האפד מעשה ארג כליל תכלת,NO
Exodus,39,23,ופי המעיל בתוכו כפי תחרא שפה לפיו סביב לא יקרע,ופי המעיל בתוכו כפי תחרא שפה לפיו סביב לא יקרע,NO
Exodus,39,24,ויעשו על שולי המעיל רמוני תכלת וארגמן ותולעת שני משזר,ויעשו על שולי המעיל רמוני תכלת וארגמן ותולעת שני משזר,NO
Exodus,39,25,ויעשו פעמני זהב טהור ויתנו את הפעמנים בתוך הרמנים על שולי המעיל סביב בתוך הרמנים,ויעשו פעמני זהב טהור ויתנו את הפעמנים בתוך הרמנים על שולי המעיל סביב בתוך הרמנים,NO
Exodus,39,26,פעמן ורמן פעמן ורמן על שולי המעיל סביב לשרת כאשר צוה יהוה את משה,פעמן ורמן פעמן ורמן על שולי המעיל סביב לשרת כאשר צוה יהוה את משה,NO
Exodus,39,27,ויעשו את הכתנת שש מעשה ארג לאהרן ולבניו,ויעשו את הכתנת שש מעשה ארג לאהרן ולבניו,NO
Exodus,39,28,ואת המצנפת שש ואת פארי המגבעת שש ואת מכנסי הבד שש משזר,ואת המצנפת שש ואת פארי המגבעת שש ואת מכנסי הבד שש משזר,NO
Exodus,39,29,ואת האבנט שש משזר ותכלת וארגמן ותולעת שני מעשה רקם כאשר צוה יהוה את משה,ואת האבנט שש משזר ותכלת וארגמן ותולעת שני מעשה רקם כאשר צוה יהוה את משה,NO
Exodus,39,30,ויעשו את ציץ נזר הקדש זהב טהור ויכתבו עליו מכתב פתוחי חותם קדש ליהוה,ויעשו את ציץ נזר הקדש זהב טהור ויכתבו עליו מכתב פתוחי חותם קדש ליהוה,NO
Exodus,39,31,ויתנו עליו פתיל תכלת לתת על המצנפת מלמעלה כאשר צוה יהוה את משה,ויתנו עליו פתיל תכלת לתת על המצנפת מלמעלה כאשר צוה יהוה את משה,NO
Exodus,39,32,ותכל כל עבדת משכן אהל מועד ויעשו בני ישראל ככל אשר צוה יהוה את משה כן עשו,ותכל כל עבדת משכן אהל מועד ויעשו בני ישראל ככל אשר צוה יהוה את משה כן עשו,NO
Exodus,39,33,ויביאו את המשכן אל משה את האהל ואת כל כליו קרסיו קרשיו בריחו [בריחיו] ועמדיו ואדניו,ויביאו את המשכן אל משה את האהל ואת כל כליו קרסיו קרשיו בריחו [בריחיו] ועמדיו ואדניו,NO
Exodus,39,34,ואת מכסה עורת האילם המאדמים ואת מכסה ערת התחשים ואת פרכת המסך,ואת מכסה עורת האילם המאדמים ואת מכסה ערת התחשים ואת פרכת המסך,NO
Exodus,39,35,את ארן העדת ואת בדיו ואת הכפרת,את ארן העדת ואת בדיו ואת הכפרת,NO
Exodus,39,36,את השלחן את כל כליו ואת לחם הפנים,את השלחן את כל כליו ואת לחם הפנים,NO
Exodus,39,37,את המנרה הטהרה את נרתיה נרת המערכה ואת כל כליה ואת שמן המאור,את המנרה הטהרה את נרתיה נרת המערכה ואת כל כליה ואת שמן המאור,NO
Exodus,39,38,ואת מזבח הזהב ואת שמן המשחה ואת קטרת הסמים ואת מסך פתח האהל,ואת מזבח הזהב ואת שמן המשחה ואת קטרת הסמים ואת מסך פתח האהל,NO
Exodus,39,39,את מזבח הנחשת ואת מכבר הנחשת אשר לו את בדיו ואת כל כליו את הכיר ואת כנו,את מזבח הנחשת ואת מכבר הנחשת אשר לו את בדיו ואת כל כליו את הכיר ואת כנו,NO
Exodus,39,40,את קלעי החצר את עמדיה ואת אדניה ואת המסך לשער החצר את מיתריו ויתדתיה ואת כל כלי עבדת המשכן לאהל מועד,את קלעי החצר את עמדיה ואת אדניה ואת המסך לשער החצר את מיתריו ויתדתיה ואת כל כלי עבדת המשכן לאהל מועד,NO
Exodus,39,41,את בגדי השרד לשרת בקדש את בגדי הקדש לאהרן הכהן ואת בגדי בניו לכהן,את בגדי השרד לשרת בקדש את בגדי הקדש לאהרן הכהן ואת בגדי בניו לכהן,NO
Exodus,39,42,ככל אשר צוה יהוה את משה כן עשו בני ישראל את כל העבדה,ככל אשר צוה יהוה את משה כן עשו בני ישראל את כל העבדה,NO
Exodus,39,43,וירא משה את כל המלאכה והנה עשו אתה כאשר צוה יהוה כן עשו ויברך אתם משה,וירא משה את כל המלאכה והנה עשו אתה כאשר צוה יהוה כן עשו ויברך אתם משה,NO
Exodus,40,1,וידבר יהוה אל משה לאמר,וידבר יהוה אל משה לאמר,NO
Exodus,40,2,ביום החדש הראשון באחד לחדש תקים את משכן אהל מועד,ביום החדש הראשון באחד לחדש תקים את משכן אהל מועד,NO
Exodus,40,3,ושמת שם את ארון העדות וסכת על הארן את הפרכת,ושמת שם את ארון העדות וסכת על הארן את הפרכת,NO
Exodus,40,4,והבאת את השלחן וערכת את ערכו והבאת את המנרה והעלית את נרתיה,והבאת את השלחן וערכת את ערכו והבאת את המנרה והעלית את נרתיה,NO
Exodus,40,5,ונתתה את מזבח הזהב לקטרת לפני ארון העדת ושמת את מסך הפתח למשכן,ונתתה את מזבח הזהב לקטרת לפני ארון העדת ושמת את מסך הפתח למשכן,NO
Exodus,40,6,ונתתה את מזבח העלה לפני פתח משכן אהל מועד,ונתתה את מזבח העלה לפני פתח משכן אהל מועד,NO
Exodus,40,7,ונתת את הכיר בין אהל מועד ובין המזבח ונתת שם מים,ונתת את הכיר בין אהל מועד ובין המזבח ונתת שם מים,NO
Exodus,40,8,ושמת את החצר סביב ונתת את מסך שער החצר,ושמת את החצר סביב ונתת את מסך שער החצר,NO
Exodus,40,9,ולקחת את שמן המשחה ומשחת את המשכן ואת כל אשר בו וקדשת אתו ואת כל כליו והיה קדש,ולקחת את שמן המשחה ומשחת את המשכן ואת כל אשר בו וקדשת אתו ואת כל כליו והיה קדש,NO
Exodus,40,10,ומשחת את מזבח העלה ואת כל כליו וקדשת את המזבח והיה המזבח קדש קדשים,ומשחת את מזבח העלה ואת כל כליו וקדשת את המזבח והיה המזבח קדש קדשים,NO
Exodus,40,11,ומשחת את הכיר ואת כנו וקדשת אתו,ומשחת את הכיר ואת כנו וקדשת אתו,NO
Exodus,40,12,והקרבת את אהרן ואת בניו אל פתח אהל מועד ורחצת אתם במים,והקרבת את אהרן ואת בניו אל פתח אהל מועד ורחצת אתם במים,NO
Exodus,40,13,והלבשת את אהרן את בגדי הקדש ומשחת אתו וקדשת אתו וכהן לי,והלבשת את אהרן את בגדי הקדש ומשחת אתו וקדשת אתו וכהן לי,NO
Exodus,40,14,ואת בניו תקריב והלבשת אתם כתנת,ואת בניו תקריב והלבשת אתם כתנת,NO
Exodus,40,15,ומשחת אתם כאשר משחת את אביהם וכהנו לי והיתה להית להם משחתם לכהנת עולם לדרתם,ומשחת אתם כאשר משחת את אביהם וכהנו לי והיתה להית להם משחתם לכהנת עולם לדרתם,NO
Exodus,40,16,ויעש משה ככל אשר צוה יהוה אתו כן עשה,ויעש משה ככל אשר צוה יהוה אתו כן עשה,NO
Exodus,40,17,ויהי בחדש הראשון בשנה השנית באחד לחדש הוקם המשכן,ויהי בחדש הראשון בשנה השנית באחד לחדש הוקם המשכן,NO
Exodus,40,18,ויקם משה את המשכן ויתן את אדניו וישם את קרשיו ויתן את בריחיו ויקם את עמודיו,ויקם משה את המשכן ויתן את אדניו וישם את קרשיו ויתן את בריחיו ויקם את עמודיו,NO
Exodus,40,19,ויפרש את האהל על המשכן וישם את מכסה האהל עליו מלמעלה כאשר צוה יהוה את משה,ויפרש את האהל על המשכן וישם את מכסה האהל עליו מלמעלה כאשר צוה יהוה את משה,NO
Exodus,40,20,ויקח ויתן את העדת אל הארן וישם את הבדים על הארן ויתן את הכפרת על הארן מלמעלה,ויקח ויתן את העדת אל הארן וישם את הבדים על הארן ויתן את הכפרת על הארן מלמעלה,NO
Exodus,40,21,ויבא את הארן אל המשכן וישם את פרכת המסך ויסך על ארון העדות כאשר צוה יהוה את משה,ויבא את הארן אל המשכן וישם את פרכת המסך ויסך על ארון העדות כאשר צוה יהוה את משה,NO
Exodus,40,22,ויתן את השלחן באהל מועד על ירך המשכן צפנה מחוץ לפרכת,ויתן את השלחן באהל מועד על ירך המשכן צפנה מחוץ לפרכת,NO
Exodus,40,23,ויערך עליו ערך לחם לפני יהוה כאשר צוה יהוה את משה,ויערך עליו ערך לחם לפני יהוה כאשר צוה יהוה את משה,NO
